subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
Martes6,VideoTiltedNoDelay,13.54286,351.8903,0.2524624,0.05252075,7.335512
Martes6,VideoTiltedNoDelay,13.54702,351.9623,0.3408191,-0.003875732,7.380675
Martes6,VideoTiltedNoDelay,13.52849,352.0023,0.3978849,0.01400757,7.4323
Martes6,VideoTiltedNoDelay,13.44065,352.0845,0.4165408,0.03204346,7.486065
Martes6,VideoTiltedNoDelay,13.40177,352.2319,0.4241886,0.03421021,7.537912
Martes6,VideoTiltedNoDelay,13.33813,352.4957,0.475247,0.09909058,7.590803
Martes6,VideoTiltedNoDelay,13.24989,352.707,0.5101775,0.09182739,7.636384
Martes6,VideoTiltedNoDelay,13.26343,352.8334,0.5271288,0.009307861,7.690425
Martes6,VideoTiltedNoDelay,13.25053,352.9331,0.5165116,0.02346802,7.740316
Martes6,VideoTiltedNoDelay,13.19565,353.0149,0.382798,0.0227356,7.793872
Martes6,VideoTiltedNoDelay,13.15126,353.0719,0.309689,0.02050781,7.836872
Martes6,VideoTiltedNoDelay,13.06498,353.1815,0.2560604,0.0223999,7.889742
Martes6,VideoTiltedNoDelay,13.0406,353.2307,0.2069776,0.03610229,7.935026
Martes6,VideoTiltedNoDelay,12.94298,353.2342,0.1125853,-0.006958008,7.984463
Martes6,VideoTiltedNoDelay,12.82942,353.2984,0.004917831,0.004608154,8.036907
Martes6,VideoTiltedNoDelay,12.74802,353.4169,359.9321,0.006439209,8.082011
Martes6,VideoTiltedNoDelay,12.61375,353.676,359.8231,-0.01342773,8.13456
Martes6,VideoTiltedNoDelay,12.37328,354.2494,359.8654,0.1420288,8.190445
Martes6,VideoTiltedNoDelay,12.17788,354.9136,0.01220588,-150.3884,8.240316
Martes6,VideoTiltedNoDelay,11.86891,356.343,0.34308,0.5567627,8.283425
Martes6,VideoTiltedNoDelay,11.58847,358.9937,0.3511524,0.8428345,8.336813
Martes6,VideoTiltedNoDelay,11.15893,3.345337,0.4728212,0.1592379,8.381033
Martes6,VideoTiltedNoDelay,10.81319,9.111145,0.7700557,0.6058302,8.432328
Martes6,VideoTiltedNoDelay,10.6672,12.15425,0.8952155,0.2336941,8.485306
Martes6,VideoTiltedNoDelay,10.81089,12.95008,0.674117,0.1718254,8.53711
Martes6,VideoTiltedNoDelay,10.78764,13.71619,0.4929774,0.1453629,8.581911
Martes6,VideoTiltedNoDelay,10.68984,14.82246,0.603622,0.1683979,8.635712
Martes6,VideoTiltedNoDelay,10.43103,16.33692,1.64998,0.312727,8.689234
Martes6,VideoTiltedNoDelay,10.23288,17.87531,2.97931,0.5499744,8.740316
Martes6,VideoTiltedNoDelay,10.46965,20.72237,5.293113,0.4155407,8.784449
Martes6,VideoTiltedNoDelay,10.77638,21.4732,5.31119,0.260582,8.836448
Martes6,VideoTiltedNoDelay,10.75518,22.47808,5.24354,0.2191238,8.881278
Martes6,VideoTiltedNoDelay,10.92968,24.02678,5.339947,0.3415699,8.934586
Martes6,VideoTiltedNoDelay,11.3816,25.07558,5.549506,0.1758652,8.991013
Martes6,VideoTiltedNoDelay,11.453,24.93953,5.647034,-0.2046566,9.032984
Martes6,VideoTiltedNoDelay,11.32671,24.58682,5.472475,-0.08296394,9.085093
Martes6,VideoTiltedNoDelay,10.906,24.27335,5.270308,-0.07532692,9.136861
Martes6,VideoTiltedNoDelay,10.66969,24.03912,5.475036,-0.1280651,9.18087
Martes6,VideoTiltedNoDelay,10.84655,22.85256,5.96289,-0.2341595,9.235474
Martes6,VideoTiltedNoDelay,10.90352,21.06452,6.474084,-0.3375092,9.280973
Martes6,VideoTiltedNoDelay,10.77632,19.16271,7.088061,-0.2160263,9.331442
Martes6,VideoTiltedNoDelay,10.86104,17.70849,7.334413,-0.1744194,9.38531
Martes6,VideoTiltedNoDelay,10.80308,16.95603,7.448356,-0.1245079,9.436527
Martes6,VideoTiltedNoDelay,11.17986,15.80981,7.469005,-0.1349659,9.49187
Martes6,VideoTiltedNoDelay,11.34373,14.939,7.550159,-0.1074028,9.536954
Martes6,VideoTiltedNoDelay,12.11193,13.91302,7.535665,0.00177002,9.586947
Martes6,VideoTiltedNoDelay,12.7911,12.51412,7.487448,-0.1790333,9.638759
Martes6,VideoTiltedNoDelay,13.21398,11.58599,7.571844,-0.07331085,9.68275
Martes6,VideoTiltedNoDelay,14.07875,9.581504,7.550306,-0.05330086,9.735487
Martes6,VideoTiltedNoDelay,15.27084,7.650353,6.852959,-0.04354095,9.791508
Martes6,VideoTiltedNoDelay,15.50809,6.658411,6.312418,-0.1815338,9.834927
Martes6,VideoTiltedNoDelay,14.93949,5.619167,6.037941,-0.1898899,9.887158
Martes6,VideoTiltedNoDelay,14.80826,4.855992,5.623243,-0.0533638,9.936723
Martes6,VideoTiltedNoDelay,13.88338,3.986603,4.737192,-0.440917,9.981545
Martes6,VideoTiltedNoDelay,11.39653,2.790932,3.390126,-0.8993492,10.03503
Martes6,VideoTiltedNoDelay,4.005231,1.28095,1.571643,-1.827986,10.08866
Martes6,VideoTiltedNoDelay,353.707,0.1604016,359.7732,148.6209,10.13798
Martes6,VideoTiltedNoDelay,349.7452,0.003608481,359.1956,-0.9925232,10.18056
Martes6,VideoTiltedNoDelay,347.4451,0.2393922,359.0752,-0.2347717,10.23604
Martes6,VideoTiltedNoDelay,346.0489,0.6427519,359.3815,-0.1014099,10.29217
Martes6,VideoTiltedNoDelay,344.9694,0.808413,359.4599,-0.2350769,10.33461
Martes6,VideoTiltedNoDelay,342.9565,0.8519024,359.1006,-0.2969971,10.38539
Martes6,VideoTiltedNoDelay,341.5445,0.5729589,358.8409,0.00390625,10.43674
Martes6,VideoTiltedNoDelay,339.8205,359.9247,358.9331,116.8794,10.48106
Martes6,VideoTiltedNoDelay,338.2722,359.044,359.1729,-0.1531372,10.53606
Martes6,VideoTiltedNoDelay,337.5093,357.917,359.5069,-0.2104492,10.58896
Martes6,VideoTiltedNoDelay,337.542,356.9461,359.699,-0.05462646,10.63807
Martes6,VideoTiltedNoDelay,337.9089,356.9126,359.6693,0.078125,10.68074
Martes6,VideoTiltedNoDelay,338.4172,357.03,359.7341,0.1317139,10.73485
Martes6,VideoTiltedNoDelay,339.6478,357.4745,359.7015,0.3206177,10.78083
Martes6,VideoTiltedNoDelay,343.0056,358.1626,359.7457,0.5811768,10.83154
Martes6,VideoTiltedNoDelay,348.8882,359.1196,359.8894,1.638123,10.88447
Martes6,VideoTiltedNoDelay,353.8489,359.907,-0.0007445085,-114.4166,10.93757
Martes6,VideoTiltedNoDelay,359.9714,0.805934,359.9177,150.2603,10.99191
Martes6,VideoTiltedNoDelay,3.94466,2.011963,359.3221,-0.17453,11.03543
Martes6,VideoTiltedNoDelay,9.883782,2.995275,359.5391,0.1640015,11.09074
Martes6,VideoTiltedNoDelay,13.43847,3.476413,0.2076931,0.6177759,11.13265
Martes6,VideoTiltedNoDelay,16.77104,4.276757,1.3737,0.6367645,11.18282
Martes6,VideoTiltedNoDelay,18.55844,4.562835,1.924498,0.4012909,11.23768
Martes6,VideoTiltedNoDelay,20.25409,5.041833,2.458149,0.4408321,11.28116
Martes6,VideoTiltedNoDelay,21.97893,5.653535,3.198892,0.3231907,11.33298
Martes6,VideoTiltedNoDelay,23.01256,6.253802,3.967003,0.2524643,11.38264
Martes6,VideoTiltedNoDelay,23.47612,6.65692,4.336036,0.1583252,11.43784
Martes6,VideoTiltedNoDelay,23.80868,7.317013,4.866141,0.07955742,11.49196
Martes6,VideoTiltedNoDelay,24.04972,7.70019,5.118191,0.02393723,11.53583
Martes6,VideoTiltedNoDelay,24.11073,7.700763,5.113804,-0.006692886,11.58763
Martes6,VideoTiltedNoDelay,23.71863,7.889746,5.108332,-0.1816978,11.63054
Martes6,VideoTiltedNoDelay,23.07549,8.081665,5.074791,0.03220749,11.68284
Martes6,VideoTiltedNoDelay,22.95114,8.456136,5.137606,0.07492447,11.73672
Martes6,VideoTiltedNoDelay,22.98732,8.785903,5.24121,0.03471184,11.79178
Martes6,VideoTiltedNoDelay,22.83348,9.21592,5.282357,-0.0002918243,11.83553
Martes6,VideoTiltedNoDelay,22.41001,9.751548,5.295636,-0.01309967,11.88735
Martes6,VideoTiltedNoDelay,22.30349,10.10275,5.262177,0.04310417,11.94032
Martes6,VideoTiltedNoDelay,22.08807,10.97263,5.323393,0.02952003,11.98236
Martes6,VideoTiltedNoDelay,21.47892,13.31434,5.790243,0.2198009,12.0366
Martes6,VideoTiltedNoDelay,20.29421,17.30982,6.415445,0.3548622,12.08978
Martes6,VideoTiltedNoDelay,19.08745,20.2722,6.920796,0.4771099,12.14032
Martes6,VideoTiltedNoDelay,16.22292,26.90528,7.45962,0.6323814,12.18329
Martes6,VideoTiltedNoDelay,13.66525,31.65404,7.388873,0.8106232,12.23692
Martes6,VideoTiltedNoDelay,10.84149,35.94471,7.22102,0.4497528,12.29124
Martes6,VideoTiltedNoDelay,9.401896,37.72589,6.525704,0.1775398,12.33608
Martes6,VideoTiltedNoDelay,8.101019,38.385,5.457147,0.01859665,12.3851
Martes6,VideoTiltedNoDelay,7.031754,38.36818,4.378624,-0.03194046,12.43929
Martes6,VideoTiltedNoDelay,6.486874,38.51391,3.992694,0.01150513,12.4815
Martes6,VideoTiltedNoDelay,5.598391,38.72976,3.297097,0.03089523,12.53644
Martes6,VideoTiltedNoDelay,4.666129,38.88678,2.730022,0.009822845,12.59118
Martes6,VideoTiltedNoDelay,4.104156,38.82779,2.351245,-0.05151367,12.63095
Martes6,VideoTiltedNoDelay,3.382584,38.93251,1.803372,0.007480621,12.68339
Martes6,VideoTiltedNoDelay,2.848941,39.05253,1.354203,0.0496788,12.73847
Martes6,VideoTiltedNoDelay,2.10154,39.34178,0.4337471,0.05652237,12.79039
Martes6,VideoTiltedNoDelay,1.629241,39.77342,359.9049,322.4467,12.83602
Martes6,VideoTiltedNoDelay,1.150707,40.04648,359.5174,-0.06866455,12.88755
Martes6,VideoTiltedNoDelay,0.9227688,39.85176,359.2572,-0.01293945,12.93106
Martes6,VideoTiltedNoDelay,1.042826,38.96418,359.197,0.001525879,12.98364
Martes6,VideoTiltedNoDelay,1.480822,37.32822,359.1595,-0.09194946,13.03671
Martes6,VideoTiltedNoDelay,1.282211,34.74797,358.8742,-0.1893921,13.09132
Martes6,VideoTiltedNoDelay,0.6810255,33.55373,358.4895,-0.05776978,13.13536
Martes6,VideoTiltedNoDelay,0.1289566,32.61827,358.1528,-0.07717896,13.18589
Martes6,VideoTiltedNoDelay,359.8787,32.41222,357.7672,149.093,13.23929
Martes6,VideoTiltedNoDelay,359.3401,32.18718,357.5336,-0.2244873,13.28095
Martes6,VideoTiltedNoDelay,358.1432,30.49821,356.9617,-0.3470459,13.33549
Martes6,VideoTiltedNoDelay,356.8422,28.27762,356.0451,-0.4185791,13.40032
Martes6,VideoTiltedNoDelay,354.947,25.2979,355.3238,-0.3594055,13.4319
Martes6,VideoTiltedNoDelay,353.1612,22.46659,355.0679,-0.3630371,13.48519
Martes6,VideoTiltedNoDelay,351.4464,20.14419,354.6579,-0.3848572,13.53789
Martes6,VideoTiltedNoDelay,349.416,18.21868,354.0957,-0.5241089,13.58164
Martes6,VideoTiltedNoDelay,346.0258,15.60933,353.5021,-0.5973511,13.6359
Martes6,VideoTiltedNoDelay,341.8752,13.1419,352.9344,-0.6864014,13.69062
Martes6,VideoTiltedNoDelay,339.047,11.01079,352.9183,-0.446228,13.73106
Martes6,VideoTiltedNoDelay,335.9014,8.596388,353.2641,-0.3319092,13.7848
Martes6,VideoTiltedNoDelay,335.0412,7.198211,353.5318,0.007476807,13.83754
Martes6,VideoTiltedNoDelay,335.6214,5.989956,354.0509,0.2389526,13.88134
Martes6,VideoTiltedNoDelay,337.1418,5.399257,354.3402,0.1439819,13.93592
Martes6,VideoTiltedNoDelay,338.465,5.744373,354.0868,0.1683044,13.98785
Martes6,VideoTiltedNoDelay,340.5557,6.557419,353.8053,0.2585144,14.0393
Martes6,VideoTiltedNoDelay,342.1088,7.29044,353.5917,0.3312378,14.08288
Martes6,VideoTiltedNoDelay,344.679,8.384495,353.2254,0.348999,14.13547
Martes6,VideoTiltedNoDelay,348.331,9.858521,352.7275,0.4418335,14.19188
Martes6,VideoTiltedNoDelay,351.3291,11.66475,352.1183,0.3948364,14.23401
Martes6,VideoTiltedNoDelay,355.5569,14.57859,351.2592,0.532135,14.28973
Martes6,VideoTiltedNoDelay,359.0219,16.95095,351.1401,0.6673889,14.33175
Martes6,VideoTiltedNoDelay,1.879002,18.88829,351.7873,0.06390381,14.38433
Martes6,VideoTiltedNoDelay,4.335604,20.78926,352.8748,0.2345886,14.43591
Martes6,VideoTiltedNoDelay,5.736968,21.98417,353.4238,0.1307068,14.48058
Martes6,VideoTiltedNoDelay,7.359489,23.19519,354.0919,0.1166992,14.53248
Martes6,VideoTiltedNoDelay,8.399381,24.10278,354.824,0.1332092,14.58503
Martes6,VideoTiltedNoDelay,9.448479,24.58824,355.7818,0.2624512,14.63818
Martes6,VideoTiltedNoDelay,10.65788,25.48354,357.7138,0.9797058,14.69175
Martes6,VideoTiltedNoDelay,11.6129,26.34245,359.4204,0.402832,14.73515
Martes6,VideoTiltedNoDelay,12.48621,26.61044,0.6170831,0.004812241,14.78977
Martes6,VideoTiltedNoDelay,12.73219,26.11581,1.018151,-0.1071453,14.83089
Martes6,VideoTiltedNoDelay,12.78384,25.16193,1.021073,-0.005758286,14.88348
Martes6,VideoTiltedNoDelay,13.1276,24.35527,1.139059,-0.0772419,14.93594
Martes6,VideoTiltedNoDelay,13.65094,24.09815,1.174949,0.045187,14.98118
Martes6,VideoTiltedNoDelay,13.71976,23.818,1.480518,-0.1145287,15.03388
Martes6,VideoTiltedNoDelay,13.55538,23.56381,1.840362,-0.101017,15.08801
Martes6,VideoTiltedNoDelay,13.46175,23.3629,2.127229,-0.05605125,15.13828
Martes6,VideoTiltedNoDelay,13.34904,22.92425,2.48676,-0.1414547,15.18313
Martes6,VideoTiltedNoDelay,13.41878,21.90539,3.025733,-0.2316647,15.23568
Martes6,VideoTiltedNoDelay,12.93479,20.43406,3.032489,-0.3272419,15.29112
Martes6,VideoTiltedNoDelay,12.57024,19.33681,2.97583,-0.2242432,15.33374
Martes6,VideoTiltedNoDelay,12.44246,18.39851,2.723636,-0.1618671,15.38947
Martes6,VideoTiltedNoDelay,12.35375,17.75541,1.760996,-0.03341293,15.43997
Martes6,VideoTiltedNoDelay,12.11492,17.5025,1.520139,-0.1328144,15.48202
Martes6,VideoTiltedNoDelay,11.82487,17.33208,1.323126,-0.04323959,15.5356
Martes6,VideoTiltedNoDelay,11.56384,16.30889,1.49462,-0.2492237,15.59127
Martes6,VideoTiltedNoDelay,11.33376,14.58184,1.412637,-0.4519463,15.63372
Martes6,VideoTiltedNoDelay,11.80428,11.32127,0.1740853,-0.3853741,15.68646
Martes6,VideoTiltedNoDelay,13.08537,8.051101,358.7773,0.009307861,15.7374
Martes6,VideoTiltedNoDelay,14.02216,5.848546,358.1613,0.02731323,15.78047
Martes6,VideoTiltedNoDelay,16.55136,4.581054,357.1373,-0.1264343,15.83649
Martes6,VideoTiltedNoDelay,18.27211,3.944951,357.5553,-0.1536865,15.89102
Martes6,VideoTiltedNoDelay,16.25689,4.209543,357.9934,-0.1993408,15.93328
Martes6,VideoTiltedNoDelay,12.43594,5.404986,357.8861,-0.3704224,15.98418
Martes6,VideoTiltedNoDelay,8.397858,4.791112,356.9067,0.2161865,16.0355
Martes6,VideoTiltedNoDelay,4.308652,3.914939,358.0945,0.02798462,16.08109
Martes6,VideoTiltedNoDelay,0.3225475,4.081023,357.6542,-0.03530884,16.13181
Martes6,VideoTiltedNoDelay,357.7512,4.710804,357.7645,-0.4191895,16.18615
Martes6,VideoTiltedNoDelay,357.1895,5.099689,357.9289,-0.1084595,16.23788
Martes6,VideoTiltedNoDelay,355.919,5.729772,357.9466,-0.1219788,16.29182
Martes6,VideoTiltedNoDelay,355.0094,5.886095,358.1567,-0.1407471,16.3371
Martes6,VideoTiltedNoDelay,353.7613,6.045329,358.0558,-0.1115723,16.39028
Martes6,VideoTiltedNoDelay,354.153,5.843714,357.8756,0.02838135,16.44005
Martes6,VideoTiltedNoDelay,354.7342,5.878164,357.4383,-0.1082458,16.48293
Martes6,VideoTiltedNoDelay,353.2079,6.101514,357.4728,-0.3751831,16.53688
Martes6,VideoTiltedNoDelay,349.45,5.868817,357.4471,-0.7145386,16.59179
Martes6,VideoTiltedNoDelay,344.3693,6.110225,357.0223,-1.038788,16.63507
Martes6,VideoTiltedNoDelay,336.6989,6.263807,356.279,-1.223236,16.68569
Martes6,VideoTiltedNoDelay,331.1375,5.903923,355.861,0.06863403,16.73714
Martes6,VideoTiltedNoDelay,327.5237,5.237638,355.4523,-0.3192139,16.78152
Martes6,VideoTiltedNoDelay,326.9127,4.628238,355.4547,0.1315613,16.83486
Martes6,VideoTiltedNoDelay,327.7626,4.603553,355.7017,0.1592102,16.88046
Martes6,VideoTiltedNoDelay,328.1817,4.260177,356.0208,0.08126831,16.9353
Martes6,VideoTiltedNoDelay,328.1107,4.265302,355.9432,-0.05053711,16.98517
Martes6,VideoTiltedNoDelay,327.5619,4.561229,355.7788,-0.1008606,17.03928
Martes6,VideoTiltedNoDelay,326.7592,4.673375,355.7472,-0.1441956,17.08058
Martes6,VideoTiltedNoDelay,324.8997,4.475522,356.2268,-0.1996155,17.13523
Martes6,VideoTiltedNoDelay,322.0552,5.015205,355.9348,-0.5392761,17.19108
Martes6,VideoTiltedNoDelay,319.1251,5.748165,355.6205,-0.6666565,17.23192
Martes6,VideoTiltedNoDelay,315.49,7.001984,354.3777,-0.6480103,17.28221
Martes6,VideoTiltedNoDelay,313.0552,7.621016,353.3744,-0.4866333,17.33779
Martes6,VideoTiltedNoDelay,311.2444,8.143187,352.9117,-0.09677124,17.39177
Martes6,VideoTiltedNoDelay,309.9062,7.848926,354.2489,0.1260376,17.43543
Martes6,VideoTiltedNoDelay,308.8044,6.450354,357.1086,0.394104,17.48907
Martes6,VideoTiltedNoDelay,308.8725,5.237445,358.0799,0.08953857,17.53856
Martes6,VideoTiltedNoDelay,309.3757,6.013882,357.7106,0.003387451,17.58314
Martes6,VideoTiltedNoDelay,310.0025,6.069265,357.5876,-0.01144409,17.6383
Martes6,VideoTiltedNoDelay,310.0033,6.036044,357.4457,-0.08706665,17.69002
Martes6,VideoTiltedNoDelay,309.576,6.981059,356.2804,-0.3502808,17.73504
Martes6,VideoTiltedNoDelay,308.363,8.145532,354.6604,-0.3929138,17.78939
Martes6,VideoTiltedNoDelay,307.6627,8.961259,353.9552,-0.2519226,17.84032
Martes6,VideoTiltedNoDelay,306.1642,9.927024,353.3047,-0.3443604,17.88139
Martes6,VideoTiltedNoDelay,304.1501,10.19209,353.2346,-0.3268433,17.93134
Martes6,VideoTiltedNoDelay,302.197,9.551172,353.9406,-0.3965759,17.99619
Martes6,VideoTiltedNoDelay,302.4584,9.21551,354.3538,0.4943848,18.03812
Martes6,VideoTiltedNoDelay,304.4763,7.904594,355.353,0.6389465,18.09412
Martes6,VideoTiltedNoDelay,304.9133,7.046981,355.5735,0.01303101,18.13634
Martes6,VideoTiltedNoDelay,304.1899,7.462232,354.2612,-0.4014893,18.19883
Martes6,VideoTiltedNoDelay,303.7616,7.18211,354.1294,-0.3833313,18.24032
Martes6,VideoTiltedNoDelay,302.8025,6.133208,354.2746,-0.03579712,18.29298
Martes6,VideoTiltedNoDelay,302.6707,5.588505,355.0934,0.3705444,18.33922
Martes6,VideoTiltedNoDelay,303.5638,5.745886,356.2211,0.4202576,18.4003
Martes6,VideoTiltedNoDelay,303.3233,5.342833,356.6385,0.1571655,18.44032
Martes6,VideoTiltedNoDelay,303.5757,6.60921,356.0307,-0.1737671,18.48821
Martes6,VideoTiltedNoDelay,303.6035,7.784821,355.0098,-0.3915405,18.54032
Martes6,VideoTiltedNoDelay,303.6848,8.988031,354.0423,0.03710938,18.58635
Martes6,VideoTiltedNoDelay,303.8049,9.28463,353.776,-0.01931763,18.64032
Martes6,VideoTiltedNoDelay,303.595,9.539954,353.2483,-0.2901306,18.69279
Martes6,VideoTiltedNoDelay,303.4324,10.53113,352.4922,-0.2893677,18.73471
Martes6,VideoTiltedNoDelay,303.7874,11.17463,352.1813,0.1025085,18.80032
Martes6,VideoTiltedNoDelay,304.3056,11.2119,352.4518,0.3112793,18.84032
Martes6,VideoTiltedNoDelay,306.1289,11.34851,352.5929,0.2484131,18.89088
Martes6,VideoTiltedNoDelay,308.2391,10.70654,353.4757,1.516235,18.93617
Martes6,VideoTiltedNoDelay,310.5988,10.10377,354.1563,0.8768005,19.00032
Martes6,VideoTiltedNoDelay,312.1907,9.236071,354.6292,0.4772339,19.04032
Martes6,VideoTiltedNoDelay,313.4994,8.968748,354.6081,0.2773438,19.08455
Martes6,VideoTiltedNoDelay,312.8495,8.878491,354.7917,-0.3749084,19.14032
Martes6,VideoTiltedNoDelay,312.6791,8.553009,355.1891,0.05819702,19.18829
Martes6,VideoTiltedNoDelay,312.6623,8.519432,355.2689,0.0501709,19.24032
Martes6,VideoTiltedNoDelay,314.2093,8.65498,355.2473,0.6109009,19.29055
Martes6,VideoTiltedNoDelay,316.3472,8.698772,355.31,0.4970093,19.33418
Martes6,VideoTiltedNoDelay,319.6126,8.571074,355.4559,1.136047,19.40032
Martes6,VideoTiltedNoDelay,323.3016,8.188503,355.5481,1.194855,19.44032
Martes6,VideoTiltedNoDelay,327.5229,7.477256,355.1409,0.1599426,19.49258
Martes6,VideoTiltedNoDelay,327.3317,7.651002,355.0412,-0.1376648,19.5348
Martes6,VideoTiltedNoDelay,327.5657,7.879797,355.1712,0.2245789,19.60032
Martes6,VideoTiltedNoDelay,331.4091,7.799564,355.5201,1.523529,19.64032
Martes6,VideoTiltedNoDelay,332.5008,7.328482,355.608,-0.5263062,19.68861
Martes6,VideoTiltedNoDelay,333.3443,7.033707,355.271,0.1631775,19.74032
Martes6,VideoTiltedNoDelay,332.4893,7.156471,355.4922,-0.05410767,19.78852
Martes6,VideoTiltedNoDelay,332.24,7.19971,355.5386,-0.04043579,19.83038
Martes6,VideoTiltedNoDelay,332.0433,7.268621,355.5914,-0.05551147,19.89468
Martes6,VideoTiltedNoDelay,331.9651,7.311275,355.5518,-0.03240967,19.93775
Martes6,VideoTiltedNoDelay,331.9979,7.330784,355.5352,0.004638672,19.98242
Martes6,VideoTiltedNoDelay,331.9665,7.330348,355.5273,-0.01803589,20.04032
Martes6,VideoTiltedNoDelay,331.8624,7.318063,355.5363,-0.03207397,20.09289
Martes6,VideoTiltedNoDelay,331.7663,7.369493,355.5412,-0.02099609,20.13761
Martes6,VideoTiltedNoDelay,331.6864,7.412652,355.5399,-0.02182007,20.18229
Martes6,VideoTiltedNoDelay,331.3405,7.527174,355.561,-0.1831665,20.24032
